tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,verified_reason,gender,rank,repost_count,follower_count,follow_count,like_count,comment_count
3922594631677076,#今日看盘# 【$国机汽车 sh600335$ 子公司天津爆炸事故获赔17.3亿】国机汽车（600335）全资子公司中进汽贸发展（天津）与大地保险天津分公司，就天津滨海新区“8.12”爆炸事故出险保单所遭受损失赔偿达成理赔协议。根据前述理赔协议约定，大地保险向天津发展总计赔付17.3亿元于16年1月10日前支付完毕 ​,Mon Dec 21 21:01:41 +0800 2015,3922594631677076,娜娜说股,1156,0,1156,江小鱼投资咨询工作室 客户总监,f,12,0,12320,28,2,0
4007614495164222,一年前的今天，塘沽大爆炸，那时候轰动一时，如今，所有的人，经历过的，没经历的，都在大步向前走，一切都那么自然，从来不忽视人的痊愈能力。 天津·万新街区 ​,Fri Aug 12 11:40:16 +0800 2016,4007614495164222,文小二碎碎念,943,-1,943,,f,9,0,58,67,2,0
3875560591430058,#天津塘沽大爆炸##塘沽爆炸事件##塘沽爆炸#5.12。如今2015.8.12都是痛心疾首的。 ​,Fri Aug 14 02:05:12 +0800 2015,3875560591430058,杨丶大壳,378,-1,378,,m,9,0,32,205,0,0
3882774291294451,#天津塘沽大爆炸# 天津的朋友请听我一句，过了这三天再反映问题好吗？不要给祖国抹黑。@俞敏洪 ​,Wed Sep 02 23:49:52 +0800 2015,3882774291294451,菲比能不能学会打毛衣是个未知数,1900,-1,1900,,m,28,1,167,249,3,4
3876706764602288,8.12天津大爆炸，这一重大灾难，给国家造成了巨大的损失，给人民的生命财产也带来的沉痛的伤害。如此惨烈的灾祸给人们的内心将带来无限的伤痛，在心中也无法抹去。痛定思痛，每次重大事故过后，总会有一系列的套路处理过程，早以屡见不鲜。 我们不希望我们的各级领导与专家们永远走在事发的后面！ ​,Mon Aug 17 05:59:41 +0800 2015,3876706764602288,笑看人生一点墨,815,-1,815,,m,23,1,473,714,8,4
3875518228771711,#塘沽爆炸#一定要找出真相！！！给那些无辜的人一个公道！！把这些背后的导致如今惨状的人揪出来！ ​,Thu Aug 13 23:16:52 +0800 2015,3875518228771711,小逗比啦啦我,155,-1,155,,f,9,1,18,23,0,0
3883141582010017,塘沽8.12爆炸事件虽然已平复好多 但好些事还需坚决 国家给的受害者每季6000元安置款 对小区租房户直接受害者 找谁要款求哦 需援助 热门微博小时榜 ​,Fri Sep 04 00:09:21 +0800 2015,3883141582010017,悦心岁语,49,-1,49,,m,14,0,119,167,1,0
3875275928376193,昨晚太困十二点睡了，刚刚被同学问询微信惊醒才看到新闻，世事无常生命脆弱，希望天津的小伙伴都没事，一样救援警察没事，希望伤员赶紧好起来，有条件的亲去献点血，不信谣不传谣不添堵。我在北京，还没去过塘沽。#塘沽爆炸# ​,Thu Aug 13 07:14:03 +0800 2015,3875275928376193,醉侠谷,6653,-1,6653,,f,35,0,385,236,0,1
3880894953365779,#天津塘沽大爆炸#【遗体整容师：给逝者最后的尊严】天津港“8·12”瑞海公司危险品仓库特别重大火灾爆炸事故发生后，天津市第二殡仪馆负责遇难者遗体整理工作。整容师们连夜奋战，根据每具遗体情况，制定3D打印、泥塑等多种修复方案，同时为遗体穿衣、整容，让逝者用最好的容貌与家人见面。 ​,Fri Aug 28 19:22:03 +0800 2015,3880894953365779,新浪天津,36723,3,36723,新浪天津官方微博,m,39,156,984400,460,1215,175
3876080081259807,天津塘沽8.12大爆炸！我只做有意义的事，原谅我是学生没太多钱捐出。一方有难，八方支援，塘沽加油！👍#天津港爆炸事故# 泰安·文庙街区 ​,Sat Aug 15 12:29:28 +0800 2015,3876080081259807,孟瑶丶,485,0,485,国家体育总局  篮球二级运动员  孟瑶 微博头条文章作者,m,29,0,10924,407,4,0
3875421432750980,我是一个天津人，每看见地震什么的好像离我都很遥远。但是塘沽爆炸了。我第一次觉得好像我的家乡没有我想象的这么和平。我就看着微博里一条一条的塘沽爆炸，然后避让救护车什么的。昨天晚上我没想到在同一个城市的人们是那样的情况。我就觉得可能有些认识的人，就再也见不到了。#塘沽爆炸# 安好 ​,Thu Aug 13 16:52:14 +0800 2015,3875421432750980,小二-来只啵啵虎,4768,-1,4768,,f,14,0,148,202,2,0
3897492078448041,八成不了了之//@jianbai2001:但凡危化品仓库都有爆炸的危险。但是，8.12惨剧音犹在耳，这次爆炸又是非法租用，天津市主官难逃其责。这是应了老话：躲过初一，躲不过十五。//【天津爆燃仓库负责人已被控制】  网页链接 ​,Tue Oct 13 14:33:05 +0800 2015,3897492078448041,三光道,92,-1,92,,m,8,0,60,87,0,0
3875287852592943,谢谢大家的关心，一听说天津塘沽爆炸，短信问候接踵而来。有的时候生命就是那么脆弱，只有经历了才懂得珍惜， 谁都不知道，意外和明天，哪个先来到。珍惜生命，珍惜现在。#塘沽爆炸# ​,Thu Aug 13 08:01:26 +0800 2015,3875287852592943,茵小怪最爱吃香菜-,312,-1,312,,f,26,0,1536,101,7,7
3875193031860648,#塘沽大爆炸# 一定一定不要听信谣言！一定一定要注意安全！ 所有消防官兵，救援人员一定一定要注意安全啊！！！ ​,Thu Aug 13 01:44:39 +0800 2015,3875193031860648,我就那么多爱请带走,546,-1,546,,m,9,0,69,150,1,0
3876446625366879,#天津塘沽大爆炸##天津爆炸##塘沽爆炸# 写在天津爆炸死亡人数35人之际，详解造谣者众生相 ​,Sun Aug 16 12:45:58 +0800 2015,3876446625366879,__Arrietty__,575,-1,575,,f,24,0,264,484,1,1
4008089080512792,一个大金毛狂奔向女主人，好有爱！背景是8.12爆炸还没修缮完毕的会展中心…前面还有摊水可以拍下一家三口的倒影，可惜敏感性太差走过了才发现好美… ​,Sat Aug 13 19:06:06 +0800 2016,4008089080512792,呲花pp虾,4462,-1,4462,,f,32,0,624,487,0,0
3875344195118011,#塘沽大爆炸# 向全体壮烈牺牲的消防官兵默哀！向英雄们致敬！向全体塘沽大爆炸中罹难的同胞祈福！ ​,Thu Aug 13 11:45:19 +0800 2015,3875344195118011,每日一税,7640,-1,7640,,m,36,0,967,737,0,0
4003746168640867,.又一年还不见动静：.天津的隐患不少，阳光100社区后面小铁路路径二三十个小区，九中和阳光小学，噪音干扰着，路途中运着危险品和油类煤炭石油，万一爆炸泄漏就是第二个8.12事故不可轻视。现代城市哪里还有这种小铁路穿梭市区的？若改成快速路会安全些，并能提高运输效率。这事百姓呼吁多年未见动静。 ​,Mon Aug 01 19:28:55 +0800 2016,4003746168640867,春_秋_雨,3460,-1,3460,,f,21,1,916,805,1,0
4007717524281438,天津塘沽大爆炸一周年。拉不到头的消防员英烈名单。 感恩身边的无名英雄，致敬。 ​,Fri Aug 12 18:29:40 +0800 2016,4007717524281438,沈博阳,4676,0,4676,LinkedIn全球副总裁兼领英中国总裁,m,37,62,1543652,135,119,17
3875470095229597,#我爱你如果能活着回来#都不知道明天会发生什么.好好爱身边的每一个人。珍惜身边人，谁也不知道意外和明天哪个先到来。     最后，我们从灾难和事故中学到的不应该只是感动与祈福，期待真相。#塘沽爆炸# ​,Thu Aug 13 20:05:36 +0800 2015,3875470095229597,河南农业大学机电工程学院,4633,1,4633,河南农大机电工程学院团委官方微博,m,31,3,3851,337,23,0
3932401594163047,#天津塘沽大爆炸#请相信，还有人关注你们，还有人等待调查的结果。159/152. ​,Sun Jan 17 22:31:03 +0800 2016,3932401594163047,鲸诗,202,-1,202,,f,9,0,62,38,22,6
3875373093282742,#塘沽大爆炸#这种人，我真是呵呵了，群里有好多都是天津人，他说这种话，还数落我们的不是，他说这种话不觉得丧良心吗 ​,Thu Aug 13 13:40:09 +0800 2015,3875373093282742,掉尽节操的我,419,-1,419,,f,9,0,46,193,1,0
3884721483827714,#天津塘沽大爆炸#不要掉下去，加油，看着你们平白无故的受伤，失去了正常的生活，我真的很难过，而且还要签订不平等的条约，为什么会有这样的事情发生？作为一个中国人我们不是很幸福吗，为什么在灾难面前你们会这么不公平的对待？？！多少钱都弥补不了失去的家人！也弥补不了受伤的心！ ​,Tue Sep 08 08:47:19 +0800 2015,3884721483827714,darling王木木,1955,-1,1955,,f,25,1,363,655,2,0
3962468781381706,武清区崔黄口镇油库附近杂草起火了，这是油库没有油，如果有油后果不堪设想啊。。油库周边都是村庄，恳请政府部门关注下，，油库早日搬出。。不要像8.12塘沽爆炸后再来追究责任人！毫无意义！！！@北方网 @渤海论坛官博 @央视新闻 @渤海论坛官博 @崔黄口时讯 @都市报道60分 ​,Sat Apr 09 21:47:19 +0800 2016,3962468781381706,-燕孓,721,-1,721,,f,25,12,158,206,3,0
3880074522340260,看个比赛，我说，400米一圈，10000米，那要跑1000圈啊，诶不对不对不对，100圈😂终于我爸愤怒了，大吼25。。。我的脑袋离家出走了#TFBOYS##天津塘沽大爆炸# ​,Wed Aug 26 13:01:57 +0800 2015,3880074522340260,secen茉莉,724,-1,724,,f,22,0,83,167,2,0
3875519080857330,#塘沽大爆炸#用生命完成最帅的逆行 ，却帅得让人揪心 。愿救援顺利 、愿你们平安归来。。。🙏 ​,Thu Aug 13 23:20:15 +0800 2015,3875519080857330,RUBIE鹿比日式美甲美睫沙龙,21,-1,21,,f,14,0,48,18,0,0
3915978481802417,7.25我到浙江，百官暴雨淹了房子。 8.12我到天津，天津爆炸。 8.17我到北京，北京三里屯杀人。 11.28我到黑龙江，哈尔滨暴风雪预警…… 这样的话中国的末日就在不久的将来了……@本世纪最倒霉 ​,Thu Dec 03 14:51:27 +0800 2015,3915978481802417,姜雪ISme,172,-1,172,,f,14,0,115,243,2,0
3875524386021153,#天津塘沽大爆炸#转别人的自救方式，烦请微博扩散，让更多在天津的朋友看到提议8.12为中国消防员日，纪念死去的英雄们同时希望大家在祈福的同时去做一些实际的，力所能及的事情，实在不能的，请时刻关注事件的发展，待到情况稳定，略尽绵薄之力！一方有难，八方支援！盼平安 ​,Thu Aug 13 23:41:19 +0800 2015,3875524386021153,Fiona汪,2862,220,2862,,f,23,2,964,561,5,0
3876029988603703,失联，失联，失联个蛋啊，又不是飞机。越来越没有人情味，  还不如干脆直接说，“手机暂时无法接通”好了！  相比之下，失踪反而显得尊重些！  失踪还好点，MH370之前我没听过什么失联。而且失联是说设备离线，无法联系。 #塘沽爆炸# ​,Sat Aug 15 09:10:25 +0800 2015,3876029988603703,戒可乐NoMercy,124,200,124,,m,9,0,271,440,2,7
3885180639069854,#天津塘沽大爆炸#还在关注，不能说和我没关，我现在的漠不关心，如果变成我是当事人，我也会寒心。 ​,Wed Sep 09 15:11:49 +0800 2015,3885180639069854,LaDy-Jyyyy,1277,-1,1277,,f,20,0,285,149,2,0
4020647975418891,虽然不是你的粉丝 甚至在天津塘沽爆炸时由于你曾发的微博对你产生了厌烦 再到后来的无感 到你离世的震惊 世事无常 只有在这一刻才觉得离死亡很近 由当晚的乔某某变成了你的名字 这个证实的过程 多少人又能承受得来 再见了 ​,Sat Sep 17 10:50:41 +0800 2016,4020647975418891,S-MMiao,371,-1,371,,f,9,0,22,162,3,0
3875417548826506,#塘沽爆炸#我个人认为面对这种事情的发生，我们应该分三步走，第一步救人和表达对消防队员的敬意和谢意，第二步详细查出事情的真相，而且一定要对相关人追究责任，第三步制订相关规定，预防事件再次发生。千万不要让第一步的报道遮盖了后面两步！！！愿逝者安息，消防战士平安归来🙏 ​,Thu Aug 13 16:36:48 +0800 2015,3875417548826506,rain-err,106,-1,106,,m,14,2,55,127,22,3
3923943389619714,【视频]《山东电视台——调查》天津港8.12爆炸事故～2015.08.15 调查之天津812爆炸事故特别报道  ​,Fri Dec 25 14:21:10 +0800 2015,3923943389619714,小Zyy同学,58601,-1,58601,,f,29,0,7174,3105,0,0
3877301265835090,#SMARE世界##天津塘沽大爆炸#无所不share-chapter1&quot;每一份善心都应该被善良对待&quot;关于8.12这是我们想说的（感兴趣的话一定要关注我们的微信平台哦，这样就可以收到我们的第一资讯了～无所不share - chapter1 ​,Tue Aug 18 21:22:01 +0800 2015,3877301265835090,SMARE世界2015,9,-1,9,,f,4,0,5,8,2,0
3880416572850913,#天津塘沽大爆炸#昨天没有签到，不知道忙什么了，但签到的时间还是有的，人就是这样慢慢麻木的，希望我不要变得麻木，继续关注 ​,Thu Aug 27 11:41:08 +0800 2015,3880416572850913,阿---曼---,1967,-1,1967,,f,26,0,25,40,7,0
4004320850121923,时间好快，离着塘沽爆炸都一年了。我同学也是消防员，也参与了那次行动，当时真的好担心，不过他平安回来了。看到蔡妈妈生宝宝就想起来为了塘沽牺牲的消防员，希望你们在那边快乐幸福。。 天津 ​,Wed Aug 03 09:32:31 +0800 2016,4004320850121923,丸纸传奇,1390,-1,1390,,f,24,0,2366,170,4,0
3915258286126399,2015年最后一个月、每天都在关注8.12的爆炸，看那些受伤的人、从心底里感到惋惜，还有遗憾那些已经离开的英雄、每天都在心疼他们的离开、2015年的最后一个月希望活着的人好好的活着、好好的生活。不在的人，希望天堂没有灾难、希望你们在天堂快快乐乐的生活。 ​,Tue Dec 01 15:09:40 +0800 2015,3915258286126399,纸飞机hhhhhhh,129,-1,129,,f,9,0,37,188,1,0
3887984321228489,@DJ王野 今天早上你在播报高速公路状况时，你说中心渔港，永定新河等站封闭后，说到“为什么这些高速都要封闭，走这些高速的人是有多倒霉！！！”你知道你说的是哪条高速吗，这是离8.12爆炸事故核心区最近的高速-海滨高速！ 你考虑过核心区及周边人们的感受吗！？这是作为一个主持人该有的素质吗？！ ​,Thu Sep 17 08:52:40 +0800 2015,3887984321228489,傻婧,1595,-1,1595,,f,23,0,231,601,2,3
3875242109581744,#塘沽爆炸#一句“我害怕”看的我好想哭。塘沽。。加油！在天津的朋友，麻烦您拿起手机电话，不管用什么方式，告诉您的亲人朋友：我没事，放心！ ​,Thu Aug 13 04:59:40 +0800 2015,3875242109581744,芍药_95495,213,-1,213,,m,9,0,7,41,0,0
3891491560322360,什么8.12，什么爆炸惨案，鼓噪过后都成了不足道的气泡……不要埋怨我们总不明白，因为这世界变化得太快…… ​,Sun Sep 27 01:09:11 +0800 2015,3891491560322360,柠檬鸭鸭,1196,-1,1196,,f,25,0,321,85,1,0
3875644695454127,在灾难面前我们除了祈祷，其他都好像无能为力，但我们还能反思，还能追究！如何避免而不是如何拿生命拯救！多少个家庭在哭泣，那是真正心碎的声音！#塘沽爆炸# ​,Fri Aug 14 07:39:24 +0800 2015,3875644695454127,呀呀呀呀呀呀矣,1823,-1,1823,,f,27,0,257,355,2,0
3884537929426544,我其实现在很认命，对政治从不作评论。这个世界任何一个地方都存在暗箱操作和不公平。但是看到塘沽爆炸后事处理，心情沉重。这个国家表面再风光，下面暗潮汹涌，也终究不得长久。我能做的太少，只是卑贱地庆幸自己是活着得普通人，没有经历这些苦难。#天津塘沽大爆炸# ​,Mon Sep 07 20:37:56 +0800 2015,3884537929426544,八卦教当红酵母,1322,-1,1322,,f,28,1,209,139,6,0
3886359020394050,#天津塘沽大爆炸##天津滨海爆炸#一个月了，我还在关注。还在等一个公正的答案。你们呢？都放了吧？调查结果呢 ？又要不了了之 ​,Sat Sep 12 21:14:18 +0800 2015,3886359020394050,未忘三里路,103,-1,103,,m,14,0,65,42,19,1
4007655930824692,#天津8.12爆炸# 爆炸都一周年了，但是有些记忆是时间抹不掉的，经常在噩梦中惊醒，每次听到巨响都会胆战心惊，那些场景历历在目，记忆犹新，现在想想仍然心有余悸！不过活着就已经很好了，祈福•感恩🙏🙏🙏 天津·东海路轻轨站 ​,Fri Aug 12 14:24:54 +0800 2016,4007655930824692,静待---阳光,85,-1,85,,f,14,0,112,59,2,0
4007626683031375,塘沽8*12大爆炸1周年，作为亲历者的我现在已离开了天津，缅怀那些遇难者吧 宁波 ​,Fri Aug 12 12:28:43 +0800 2016,4007626683031375,非知名攝影師-何以,47,-1,47,,m,9,0,27,48,2,0
3877880846956218,评论@zhangfenglin 的博文【[转载]梁石川：天津市长能负起8.12爆炸责任吗】：&quot;乱！乱！乱成一锅粥。是谁造成的？谁负主要责任？啊…我知道你也知道的。就是……！&quot;查看原文：[转载]梁石川：天津市长能负起8.12爆炸责任吗 ​,Thu Aug 20 11:45:03 +0800 2015,3877880846956218,循礼门两位老兵,20644,-1,20644,,m,30,0,428,228,0,0
3875426986743761,#塘沽爆炸# 在突发爆炸事故中， 应该怎样自救？！ 掌握必要的求生技能可以发挥大作用！！ get新技能以备不时之需！！ 祈福天津！逝者安息！ ​,Thu Aug 13 17:14:17 +0800 2015,3875426986743761,穆基德moonkid,41,-1,41,,m,9,1,27,48,0,0
3939289932293712,#浴火重生8.12# 8.12那个晚上，一直在脑海中挥之不去，虽然经历了这场爆炸，但我没有被吓到，只是从那以后我更加珍惜生活，也更加明白了生命多脆弱。那段时间每天躲在宾馆里看着关于爆炸的新闻，从记者朋友那里打听伤员消息和现场清理状况。很多事情真的没有办法感同身受，只有亲身经历才会记忆深刻。 ​,Fri Feb 05 22:42:51 +0800 2016,3939289932293712,视而不见的哀伤,409,-1,409,,f,14,0,72,138,1,0
